C,Nodal Load Weights Report
C,Filename: nodal_load_weights_202407_4003.csv
C,Report generated 2024-08-20 10:43:55 EST
H,Day,Hour,Location ID,Network Node Description,MW Factor,Energy Component,Congestion Component,Marginal Loss Component,Price
"D","2024-07-08","04","4467","LD.VERNONRD69","9.000","29.54","0.0","0.15","29.69"
"D","2024-07-08","04","4468","LD.BENINGTN46","23.000","29.54","0.0","0.02","29.56"
"D","2024-07-08","04","4470","LD.COLD_RV 46","16.000","29.54","0.0","0.37","29.91"
"D","2024-07-08","04","10494","LD.TAFTS_CR34.5","8.000","29.54","0.0","0.31","29.85"
"D","2024-07-08","04","14167","LD.VERGENNE34.5","5.000","29.54","0.0","0.37","29.91"
"D","2024-07-08","04","15410","LD.SHELBURN12.5","7.000","29.54","0.0","0.41","29.95"
"D","2024-07-08","04","15411","LD.CHARLOTT12.5","4.000","29.54","0.0","0.4","29.94"
"D","2024-07-08","04","15412","LD.N_FERRIS12.5","2.000","29.54","0.0","0.39","29.93"
"D","2024-07-08","04","16847","LD.STOWE   34.5","8.000","29.54","0.0","0.45","29.99"
"D","2024-07-08","04","17147","LD.EAST_AVE34.5","14.000","29.54","0.0","0.3","29.84"
"D","2024-07-08","04","36881","LD.NEWFANE 46","11.000","29.54","0.0","0.19","29.73"
"D","2024-07-08","04","36893","LD.LIMEKILN34.5","15.000","29.54","0.0","0.3","29.84"
"D","2024-07-08","04","36981","LD.LYNDONVL34.5","6.000","29.54","0.0","0.09","29.63"
"D","2024-07-08","04","37894","LD.TAFTS_CR12.5","6.000","29.54","0.0","0.31","29.85"
"D","2024-07-08","04","37895","LD.VERNONRD46","7.000","29.54","0.0","0.15","29.69"
"D","2024-07-08","04","40321","LD.JAY_VT  46","10.000","29.54","0.0","-0.29","29.25"
"D","2024-07-08","04","46680","LD.GEORGIA 34.5","4.000","29.54","0.0","-0.34","29.2"
"D","2024-07-08","05","2437","LD.BARRE_VT34.5","36.000","32.82","0.0","0.51","33.33"
"D","2024-07-08","05","4444","LD.SO_HERO 13.2","3.000","32.82","0.0","-0.55","32.27"
"D","2024-07-08","05","4445","LD.BERLINVT34.5","11.000","32.82","0.0","0.55","33.37"
"D","2024-07-08","05","4446","LD.STJHNSBY34.5","11.000","32.82","0.0","0.19","33.01"
"D","2024-07-08","05","4447","LD.IRASBURG46","3.000","32.82","0.0","-0.08","32.74"
"D","2024-07-08","05","4448","LD.HIGHGATE46","19.000","32.82","0.0","-1.06","31.76"
"D","2024-07-08","05","4449","LD.STALBANS34.5","25.000","32.82","0.0","-0.59","32.23"
"D","2024-07-08","05","4450","LD.E_FAIRFX34.5","23.000","32.82","0.0","-0.32","32.5"
"D","2024-07-08","05","4451","LD.ESSEX   34.5","30.000","32.82","0.0","0.3","33.12"
"D","2024-07-08","05","4453","LD.EAST_AVE13.8","15.000","32.82","0.0","0.34","33.16"
"D","2024-07-08","05","4454","LD.QUEENCTY34.5","10.000","32.82","0.0","0.45","33.27"
"D","2024-07-08","05","4455","LD.QUEENCTY13.8","13.000","32.82","0.0","0.45","33.27"
"D","2024-07-08","05","4456","LD.NEW_HAVN46","9.000","32.82","0.0","0.35","33.17"
"D","2024-07-08","05","4457","LD.MIDLEBRY46","16.000","32.82","0.0","0.39","33.21"
"D","2024-07-08","05","4458","LD.BLISVILL46","11.000","32.82","0.0","0.2","33.02"
"D","2024-07-08","05","4459","LD.N_RUTLND46","18.000","32.82","0.0","0.37","33.19"
"D","2024-07-08","05","4460","LD.ASCUTNEY46","13.000","32.82","0.0","0.68","33.5"
"D","2024-07-08","05","4461","LD.FLORNCE 46","13.000","32.82","0.0","0.34","33.16"
"D","2024-07-08","05","4462","LD.WINDSOR 46","14.000","32.82","0.0","0.68","33.5"
"D","2024-07-08","05","4463","LD.HARTFDVT46","18.000","32.82","0.0","0.84","33.66"
"D","2024-07-08","05","4464","LD.CHELSEVT46","11.000","32.82","0.0","0.64","33.46"
"D","2024-07-08","05","4466","LD.MIDDLESX34.5","12.000","32.82","0.0","0.56","33.38"
"D","2024-07-08","05","4467","LD.VERNONRD69","9.000","32.82","0.0","0.16","32.98"
"D","2024-07-08","05","4468","LD.BENINGTN46","23.000","32.82","0.0","-0.06","32.76"
"D","2024-07-08","05","4470","LD.COLD_RV 46","16.000","32.82","0.0","0.4","33.22"
"D","2024-07-08","05","10494","LD.TAFTS_CR34.5","8.000","32.82","0.0","0.35","33.17"
"D","2024-07-08","05","14167","LD.VERGENNE34.5","5.000","32.82","0.0","0.4","33.22"
"D","2024-07-08","05","15410","LD.SHELBURN12.5","6.000","32.82","0.0","0.45","33.27"
"D","2024-07-08","05","15411","LD.CHARLOTT12.5","4.000","32.82","0.0","0.44","33.26"
"D","2024-07-08","05","15412","LD.N_FERRIS12.5","2.000","32.82","0.0","0.42","33.24"
"D","2024-07-08","05","16847","LD.STOWE   34.5","9.000","32.82","0.0","0.53","33.35"
"D","2024-07-08","05","17147","LD.EAST_AVE34.5","13.000","32.82","0.0","0.34","33.16"
"D","2024-07-08","05","36881","LD.NEWFANE 46","11.000","32.82","0.0","0.19","33.01"
"D","2024-07-08","05","36893","LD.LIMEKILN34.5","15.000","32.82","0.0","0.33","33.15"
"D","2024-07-08","05","36981","LD.LYNDONVL34.5","6.000","32.82","0.0","0.16","32.98"
"D","2024-07-08","05","37894","LD.TAFTS_CR12.5","6.000","32.82","0.0","0.35","33.17"
"D","2024-07-08","05","37895","LD.VERNONRD46","7.000","32.82","0.0","0.16","32.98"
"D","2024-07-08","05","40321","LD.JAY_VT  46","10.000","32.82","0.0","-0.21","32.61"
"D","2024-07-08","05","46680","LD.GEORGIA 34.5","5.000","32.82","0.0","-0.32","32.5"
"D","2024-07-08","06","2437","LD.BARRE_VT34.5","34.000","32.1","0.0","0.46","32.56"
"D","2024-07-08","06","4444","LD.SO_HERO 13.2","3.000","32.1","0.0","-0.74","31.36"
"D","2024-07-08","06","4445","LD.BERLINVT34.5","11.000","32.1","0.0","0.47","32.57"
"D","2024-07-08","06","4446","LD.STJHNSBY34.5","12.000","32.1","0.0","0.14","32.24"
"D","2024-07-08","06","4447","LD.IRASBURG46","4.000","32.1","0.0","-0.27","31.83"
"D","2024-07-08","06","4448","LD.HIGHGATE46","20.000","32.1","0.0","-1.56","30.54"
"D","2024-07-08","06","4449","LD.STALBANS34.5","26.000","32.1","0.0","-0.98","31.12"
"D","2024-07-08","06","4450","LD.E_FAIRFX34.5","24.000","32.1","0.0","-0.64","31.46"
"D","2024-07-08","06","4451","LD.ESSEX   34.5","31.000","32.1","0.0","0.09","32.19"
"D","2024-07-08","06","4453","LD.EAST_AVE13.8","15.000","32.1","0.0","0.13","32.23"
"D","2024-07-08","06","4454","LD.QUEENCTY34.5","10.000","32.1","0.0","0.28","32.38"
"D","2024-07-08","06","4455","LD.QUEENCTY13.8","13.000","32.1","0.0","0.28","32.38"
"D","2024-07-08","06","4456","LD.NEW_HAVN46","9.000","32.1","0.0","0.23","32.33"
"D","2024-07-08","06","4457","LD.MIDLEBRY46","18.000","32.1","0.0","0.28","32.38"
"D","2024-07-08","06","4458","LD.BLISVILL46","12.000","32.1","0.0","0.0","32.1"
"D","2024-07-08","06","4459","LD.N_RUTLND46","18.000","32.1","0.0","0.26","32.36"
"D","2024-07-08","06","4460","LD.ASCUTNEY46","13.000","32.1","0.0","0.64","32.74"
"D","2024-07-08","06","4461","LD.FLORNCE 46","14.000","32.1","0.0","0.23","32.33"
"D","2024-07-08","06","4462","LD.WINDSOR 46","14.000","32.1","0.0","0.64","32.74"
"D","2024-07-08","06","4463","LD.HARTFDVT46","19.000","32.1","0.0","0.81","32.91"
"D","2024-07-08","06","4464","LD.CHELSEVT46","12.000","32.1","0.0","0.6","32.7"
"D","2024-07-08","06","4466","LD.MIDDLESX34.5","12.000","32.1","0.0","0.45","32.55"
"D","2024-07-08","06","4467","LD.VERNONRD69","10.000","32.1","0.0","0.08","32.18"
"D","2024-07-08","06","4468","LD.BENINGTN46","25.000","32.1","0.0","-0.36","31.74"
"D","2024-07-08","06","4470","LD.COLD_RV 46","16.000","32.1","0.0","0.3","32.4"
"D","2024-07-08","06","10494","LD.TAFTS_CR34.5","9.000","32.1","0.0","0.16","32.26"
"D","2024-07-08","06","14167","LD.VERGENNE34.5","5.000","32.1","0.0","0.26","32.36"
"D","2024-07-08","06","15410","LD.SHELBURN12.5","6.000","32.1","0.0","0.29","32.39"
"D","2024-07-08","06","15411","LD.CHARLOTT12.5","4.000","32.1","0.0","0.28","32.38"
"D","2024-07-08","06","15412","LD.N_FERRIS12.5","2.000","32.1","0.0","0.28","32.38"
"D","2024-07-08","06","16847","LD.STOWE   34.5","9.000","32.1","0.0","0.4","32.5"
"D","2024-07-08","06","17147","LD.EAST_AVE34.5","14.000","32.1","0.0","0.13","32.23"
"D","2024-07-08","06","36881","LD.NEWFANE 46","10.000","32.1","0.0","0.11","32.21"
"D","2024-07-08","06","36893","LD.LIMEKILN34.5","15.000","32.1","0.0","0.13","32.23"
"D","2024-07-08","06","36981","LD.LYNDONVL34.5","6.000","32.1","0.0","0.08","32.18"
"D","2024-07-08","06","37894","LD.TAFTS_CR12.5","6.000","32.1","0.0","0.16","32.26"
"D","2024-07-08","06","37895","LD.VERNONRD46","6.000","32.1","0.0","0.08","32.18"
"D","2024-07-08","06","40321","LD.JAY_VT  46","10.000","32.1","0.0","-0.46","31.64"
"D","2024-07-08","06","46680","LD.GEORGIA 34.5","4.000","32.1","0.0","-0.64","31.46"
"D","2024-07-08","07","2437","LD.BARRE_VT34.5","35.000","29.76","0.0","0.2","29.96"
"D","2024-07-08","07","4444","LD.SO_HERO 13.2","3.000","29.76","0.0","-0.81","28.95"
"D","2024-07-08","07","4445","LD.BERLINVT34.5","12.000","29.76","0.0","0.23","29.99"
"D","2024-07-08","07","4446","LD.STJHNSBY34.5","12.000","29.76","0.0","-0.15","29.61"
"D","2024-07-08","07","4447","LD.IRASBURG46","6.000","29.76","0.0","-0.5","29.26"
"D","2024-07-08","07","4448","LD.HIGHGATE46","21.000","29.76","0.0","-1.73","28.03"
"D","2024-07-08","07","4449","LD.STALBANS34.5","28.000","29.76","0.0","-1.13","28.63"
"D","2024-07-08","07","4450","LD.E_FAIRFX34.5","24.000","29.76","0.0","-0.79","28.97"
"D","2024-07-08","07","4451","LD.ESSEX   34.5","33.000","29.76","0.0","-0.06","29.7"
"D","2024-07-08","07","4453","LD.EAST_AVE13.8","14.000","29.76","0.0","-0.02","29.74"
"D","2024-07-08","07","4454","LD.QUEENCTY34.5","10.000","29.76","0.0","0.14","29.9"
"D","2024-07-08","07","4455","LD.QUEENCTY13.8","14.000","29.76","0.0","0.14","29.9"
"D","2024-07-08","07","4456","LD.NEW_HAVN46","9.000","29.76","0.0","0.11","29.87"
"D","2024-07-08","07","4457","LD.MIDLEBRY46","18.000","29.76","0.0","0.16","29.92"
"D","2024-07-08","07","4458","LD.BLISVILL46","14.000","29.76","0.0","-0.11","29.65"
"D","2024-07-08","07","4459","LD.N_RUTLND46","19.000","29.76","0.0","0.16","29.92"
"D","2024-07-08","07","4460","LD.ASCUTNEY46","13.000","29.76","0.0","0.55","30.31"
"D","2024-07-08","07","4461","LD.FLORNCE 46","15.000","29.76","0.0","0.12","29.88"
"D","2024-07-08","07","4462","LD.WINDSOR 46","13.000","29.76","0.0","0.55","30.31"
"D","2024-07-08","07","4463","LD.HARTFDVT46","20.000","29.76","0.0","0.67","30.43"
"D","2024-07-08","07","4464","LD.CHELSEVT46","13.000","29.76","0.0","0.38","30.14"
"D","2024-07-08","07","4466","LD.MIDDLESX34.5","12.000","29.76","0.0","0.22","29.98"
"D","2024-07-08","07","4467","LD.VERNONRD69","10.000","29.76","0.0","0.0","29.76"
"D","2024-07-08","07","4468","LD.BENINGTN46","32.000","29.76","0.0","-0.71","29.05"
"D","2024-07-08","07","4470","LD.COLD_RV 46","17.000","29.76","0.0","0.19","29.95"
"D","2024-07-08","07","10494","LD.TAFTS_CR34.5","9.000","29.76","0.0","0.01","29.77"
"D","2024-07-08","07","14167","LD.VERGENNE34.5","5.000","29.76","0.0","0.14","29.9"
"D","2024-07-08","07","15410","LD.SHELBURN12.5","6.000","29.76","0.0","0.15","29.91"
"D","2024-07-08","07","15411","LD.CHARLOTT12.5","4.000","29.76","0.0","0.15","29.91"
"D","2024-07-08","07","15412","LD.N_FERRIS12.5","2.000","29.76","0.0","0.15","29.91"
"D","2024-07-08","07","16847","LD.STOWE   34.5","9.000","29.76","0.0","0.19","29.95"
"D","2024-07-08","07","17147","LD.EAST_AVE34.5","14.000","29.76","0.0","-0.02","29.74"
"D","2024-07-08","07","36881","LD.NEWFANE 46","7.000","29.76","0.0","0.03","29.79"
"D","2024-07-08","07","36893","LD.LIMEKILN34.5","16.000","29.76","0.0","-0.02","29.74"
"D","2024-07-08","07","36981","LD.LYNDONVL34.5","6.000","29.76","0.0","-0.19","29.57"
"D","2024-07-08","07","37894","LD.TAFTS_CR12.5","6.000","29.76","0.0","0.01","29.77"
"D","2024-07-08","07","37895","LD.VERNONRD46","5.000","29.76","0.0","0.0","29.76"
"D","2024-07-08","07","40321","LD.JAY_VT  46","10.000","29.76","0.0","-0.67","29.09"
"D","2024-07-08","07","46680","LD.GEORGIA 34.5","4.000","29.76","0.0","-0.79","28.97"
"D","2024-07-08","08","2437","LD.BARRE_VT34.5","34.000","28.68","0.0","0.46","29.14"
"D","2024-07-08","08","4444","LD.SO_HERO 13.2","3.000","28.68","0.0","-0.64","28.04"
"D","2024-07-08","08","4445","LD.BERLINVT34.5","13.000","28.68","0.0","0.47","29.15"
"D","2024-07-08","08","4446","LD.STJHNSBY34.5","13.000","28.68","0.0","0.17","28.85"
"D","2024-07-08","08","4447","LD.IRASBURG46","2.000","28.68","0.0","-0.17","28.51"
"D","2024-07-08","08","4448","LD.HIGHGATE46","19.000","28.68","0.0","-1.52","27.16"
"D","2024-07-08","08","4449","LD.STALBANS34.5","29.000","28.68","0.0","-0.95","27.73"
"D","2024-07-08","08","4450","LD.E_FAIRFX34.5","27.000","28.68","0.0","-0.62","28.06"
"D","2024-07-08","08","4451","LD.ESSEX   34.5","35.000","28.68","0.0","0.09","28.77"
"D","2024-07-08","08","4453","LD.EAST_AVE13.8","18.000","28.68","0.0","0.13","28.81"
"D","2024-07-08","08","4454","LD.QUEENCTY34.5","11.000","28.68","0.0","0.24","28.92"
"D","2024-07-08","08","4455","LD.QUEENCTY13.8","15.000","28.68","0.0","0.24","28.92"
"D","2024-07-08","08","4456","LD.NEW_HAVN46","9.000","28.68","0.0","0.14","28.82"
"D","2024-07-08","08","4457","LD.MIDLEBRY46","19.000","28.68","0.0","0.19","28.87"
"D","2024-07-08","08","4458","LD.BLISVILL46","14.000","28.68","0.0","-0.05","28.63"
"D","2024-07-08","08","4459","LD.N_RUTLND46","21.000","28.68","0.0","0.17","28.85"
"D","2024-07-08","08","4460","LD.ASCUTNEY46","13.000","28.68","0.0","0.6","29.28"
"D","2024-07-08","08","4461","LD.FLORNCE 46","16.000","28.68","0.0","0.14","28.82"
"D","2024-07-08","08","4462","LD.WINDSOR 46","15.000","28.68","0.0","0.6","29.28"
"D","2024-07-08","08","4463","LD.HARTFDVT46","19.000","28.68","0.0","0.81","29.49"
"D","2024-07-08","08","4464","LD.CHELSEVT46","12.000","28.68","0.0","0.59","29.27"
"D","2024-07-08","08","4466","LD.MIDDLESX34.5","12.000","28.68","0.0","0.46","29.14"
"D","2024-07-08","08","4467","LD.VERNONRD69","11.000","28.68","0.0","-0.02","28.66"
"D","2024-07-08","08","4468","LD.BENINGTN46","34.000","28.68","0.0","-0.64","28.04"
"D","2024-07-08","08","4470","LD.COLD_RV 46","18.000","28.68","0.0","0.2","28.88"
"D","2024-07-08","08","10494","LD.TAFTS_CR34.5","10.000","28.68","0.0","0.14","28.82"
"D","2024-07-08","08","14167","LD.VERGENNE34.5","2.000","28.68","0.0","0.18","28.86"
"D","2024-07-08","08","15410","LD.SHELBURN12.5","7.000","28.68","0.0","0.24","28.92"
"D","2024-07-08","08","15411","LD.CHARLOTT12.5","4.000","28.68","0.0","0.22","28.9"
"D","2024-07-08","08","15412","LD.N_FERRIS12.5","1.000","28.68","0.0","0.21","28.89"
"D","2024-07-08","08","16847","LD.STOWE   34.5","11.000","28.68","0.0","0.41","29.09"
"D","2024-07-08","08","17147","LD.EAST_AVE34.5","15.000","28.68","0.0","0.13","28.81"
"D","2024-07-08","08","36881","LD.NEWFANE 46","9.000","28.68","0.0","0.01","28.69"
"D","2024-07-08","08","36893","LD.LIMEKILN34.5","18.000","28.68","0.0","0.13","28.81"
"D","2024-07-08","08","36981","LD.LYNDONVL34.5","8.000","28.68","0.0","0.15","28.83"
"D","2024-07-08","08","37894","LD.TAFTS_CR12.5","7.000","28.68","0.0","0.14","28.82"
"D","2024-07-08","08","37895","LD.VERNONRD46","6.000","28.68","0.0","-0.02","28.66"
"D","2024-07-08","08","40321","LD.JAY_VT  46","11.000","28.68","0.0","-0.54","28.14"
"D","2024-07-08","08","46680","LD.GEORGIA 34.5","2.000","28.68","0.0","-0.62","28.06"
"D","2024-07-08","09","2437","LD.BARRE_VT34.5","37.000","33.23","0.0","0.56","33.79"
"D","2024-07-08","09","4444","LD.SO_HERO 13.2","2.000","33.23","0.0","-0.81","32.42"
"D","2024-07-08","09","4445","LD.BERLINVT34.5","13.000","33.23","0.0","0.55","33.78"
"D","2024-07-08","09","4446","LD.STJHNSBY34.5","10.000","33.23","0.0","0.3","33.53"
"D","2024-07-08","09","4448","LD.HIGHGATE46","20.000","33.23","0.0","-1.86","31.37"
"D","2024-07-08","09","4449","LD.STALBANS34.5","28.000","33.23","0.0","-1.22","32.01"
"D","2024-07-08","09","4450","LD.E_FAIRFX34.5","27.000","33.23","0.0","-0.84","32.39"
"D","2024-07-08","09","4451","LD.ESSEX   34.5","32.000","33.23","0.0","-0.03","33.2"
"D","2024-07-08","09","4453","LD.EAST_AVE13.8","19.000","33.23","0.0","0.01","33.24"
"D","2024-07-08","09","4454","LD.QUEENCTY34.5","12.000","33.23","0.0","0.14","33.37"
"D","2024-07-08","09","4455","LD.QUEENCTY13.8","16.000","33.23","0.0","0.14","33.37"
"D","2024-07-08","09","4456","LD.NEW_HAVN46","8.000","33.23","0.0","0.02","33.25"
"D","2024-07-08","09","4457","LD.MIDLEBRY46","18.000","33.23","0.0","0.07","33.3"
"D","2024-07-08","09","4458","LD.BLISVILL46","12.000","33.23","0.0","-0.11","33.12"
"D","2024-07-08","09","4459","LD.N_RUTLND46","19.000","33.23","0.0","0.05","33.28"
"D","2024-07-08","09","4460","LD.ASCUTNEY46","12.000","33.23","0.0","0.61","33.84"
"D","2024-07-08","09","4461","LD.FLORNCE 46","16.000","33.23","0.0","0.01","33.24"
"D","2024-07-08","09","4462","LD.WINDSOR 46","14.000","33.23","0.0","0.61","33.84"
"D","2024-07-08","09","4463","LD.HARTFDVT46","17.000","33.23","0.0","0.9","34.13"
"D","2024-07-08","09","4464","LD.CHELSEVT46","10.000","33.23","0.0","0.7","33.93"
"D","2024-07-08","09","4466","LD.MIDDLESX34.5","12.000","33.23","0.0","0.51","33.74"
"D","2024-07-08","09","4467","LD.VERNONRD69","11.000","33.23","0.0","-0.18","33.05"
"D","2024-07-08","09","4468","LD.BENINGTN46","32.000","33.23","0.0","-0.76","32.47"
"D","2024-07-08","09","4470","LD.COLD_RV 46","17.000","33.23","0.0","0.08","33.31"
"D","2024-07-08","09","10494","LD.TAFTS_CR34.5","9.000","33.23","0.0","0.03","33.26"
"D","2024-07-08","09","15410","LD.SHELBURN12.5","7.000","33.23","0.0","0.13","33.36"
"D","2024-07-08","09","15411","LD.CHARLOTT12.5","3.000","33.23","0.0","0.1","33.33"
"D","2024-07-08","09","16847","LD.STOWE   34.5","11.000","33.23","0.0","0.42","33.65"
"D","2024-07-08","09","17147","LD.EAST_AVE34.5","20.000","33.23","0.0","0.01","33.24"
"D","2024-07-08","09","36881","LD.NEWFANE 46","10.000","33.23","0.0","-0.14","33.09"
"D","2024-07-08","09","36893","LD.LIMEKILN34.5","16.000","33.23","0.0","0.01","33.24"
"D","2024-07-08","09","36981","LD.LYNDONVL34.5","8.000","33.23","0.0","0.27","33.5"
"D","2024-07-08","09","37894","LD.TAFTS_CR12.5","7.000","33.23","0.0","0.03","33.26"
"D","2024-07-08","09","37895","LD.VERNONRD46","6.000","33.23","0.0","-0.18","33.05"
"D","2024-07-08","09","40321","LD.JAY_VT  46","11.000","33.23","0.0","-0.69","32.54"
"D","2024-07-08","09","46680","LD.GEORGIA 34.5","1.000","33.23","0.0","-0.84","32.39"
"D","2024-07-08","10","2437","LD.BARRE_VT34.5","32.000","33.51","0.0","0.46","33.97"
"D","2024-07-08","10","4444","LD.SO_HERO 13.2","1.000","33.51","0.0","-0.69","32.82"
"D","2024-07-08","10","4445","LD.BERLINVT34.5","12.000","33.51","0.0","0.48","33.99"
"D","2024-07-08","10","4446","LD.STJHNSBY34.5","7.000","33.51","0.0","0.19","33.7"
"D","2024-07-08","10","4447","LD.IRASBURG46","1.000","33.51","0.0","-0.05","33.46"
"D","2024-07-08","10","4448","LD.HIGHGATE46","21.000","33.51","0.0","-1.16","32.35"
"D","2024-07-08","10","4449","LD.STALBANS34.5","22.000","33.51","0.0","-0.74","32.77"
"D","2024-07-08","10","4450","LD.E_FAIRFX34.5","24.000","33.51","0.0","-0.5","33.01"
"D","2024-07-08","10","4451","LD.ESSEX   34.5","27.000","33.51","0.0","0.11","33.62"
"D","2024-07-08","10","4453","LD.EAST_AVE13.8","19.000","33.51","0.0","0.14","33.65"
"D","2024-07-08","10","4454","LD.QUEENCTY34.5","12.000","33.51","0.0","0.23","33.74"
"D","2024-07-08","10","4455","LD.QUEENCTY13.8","17.000","33.51","0.0","0.23","33.74"
"D","2024-07-08","10","4456","LD.NEW_HAVN46","5.000","33.51","0.0","0.06","33.57"
"D","2024-07-08","10","4457","LD.MIDLEBRY46","14.000","33.51","0.0","0.1","33.61"
"D","2024-07-08","10","4458","LD.BLISVILL46","8.000","33.51","0.0","0.02","33.53"
"D","2024-07-08","10","4459","LD.N_RUTLND46","16.000","33.51","0.0","0.07","33.58"
"D","2024-07-08","10","4460","LD.ASCUTNEY46","11.000","33.51","0.0","0.6","34.11"
"D","2024-07-08","10","4461","LD.FLORNCE 46","15.000","33.51","0.0","0.05","33.56"
"D","2024-07-08","10","4462","LD.WINDSOR 46","11.000","33.51","0.0","0.6","34.11"
"D","2024-07-08","10","4463","LD.HARTFDVT46","13.000","33.51","0.0","0.83","34.34"
"D","2024-07-08","10","4464","LD.CHELSEVT46","8.000","33.51","0.0","0.6","34.11"
"D","2024-07-08","10","4466","LD.MIDDLESX34.5","11.000","33.51","0.0","0.46","33.97"
"D","2024-07-08","10","4467","LD.VERNONRD69","11.000","33.51","0.0","-0.15","33.36"
"D","2024-07-08","10","4468","LD.BENINGTN46","29.000","33.51","0.0","-0.58","32.93"
"D","2024-07-08","10","4470","LD.COLD_RV 46","14.000","33.51","0.0","0.1","33.61"
"D","2024-07-08","10","10494","LD.TAFTS_CR34.5","8.000","33.51","0.0","0.15","33.66"
"D","2024-07-08","10","15410","LD.SHELBURN12.5","7.000","33.51","0.0","0.21","33.72"
"D","2024-07-08","10","15411","LD.CHARLOTT12.5","1.000","33.51","0.0","0.17","33.68"
"D","2024-07-08","10","16847","LD.STOWE   34.5","11.000","33.51","0.0","0.41","33.92"
"D","2024-07-08","10","17147","LD.EAST_AVE34.5","28.000","33.51","0.0","0.14","33.65"
"D","2024-07-08","10","36881","LD.NEWFANE 46","9.000","33.51","0.0","-0.11","33.4"
"D","2024-07-08","10","36893","LD.LIMEKILN34.5","12.000","33.51","0.0","0.14","33.65"
"D","2024-07-08","10","36981","LD.LYNDONVL34.5","7.000","33.51","0.0","0.19","33.7"
"D","2024-07-08","10","37894","LD.TAFTS_CR12.5","7.000","33.51","0.0","0.15","33.66"
"D","2024-07-08","10","37895","LD.VERNONRD46","5.000","33.51","0.0","-0.15","33.36"
"D","2024-07-08","10","40321","LD.JAY_VT  46","13.000","33.51","0.0","-0.35","33.16"
"D","2024-07-08","10","46680","LD.GEORGIA 34.5","1.000","33.51","0.0","-0.5","33.01"
"D","2024-07-08","11","2437","LD.BARRE_VT34.5","31.000","43.37","0.0","0.45","43.82"
"D","2024-07-08","11","4445","LD.BERLINVT34.5","11.000","43.37","0.0","0.5","43.87"
"D","2024-07-08","11","4446","LD.STJHNSBY34.5","5.000","43.37","0.0","0.0","43.37"
"D","2024-07-08","11","4447","LD.IRASBURG46","2.000","43.37","0.0","-0.07","43.3"
"D","2024-07-08","11","4448","LD.HIGHGATE46","21.000","43.37","0.0","-0.69","42.68"
"D","2024-07-08","11","4449","LD.STALBANS34.5","18.000","43.37","0.0","-0.38","42.99"
"D","2024-07-08","11","4450","LD.E_FAIRFX34.5","20.000","43.37","0.0","-0.23","43.14"
